,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZM_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2008-09-30,152862,33592,12357,71599,100592,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,279.3999938964844,0.18966780494825397,-28993,0.04902232874984231,21235,-0.02839661914974139,0.11272366151541022,0.09797819321421576,-0.1411005091266606,-0.09842519900050006,0.3140045464122225
2008-10-07,153739,33938,15653,73773,100026,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,251.8999938964844,0.17076343673368502,-26253,0.01792466407609478,18285,-0.01929845219871518,0.0157653381204725,0.07344074529652558,-0.09842519900050006,0.010321580653090523,0.3102645520853808
2008-10-14,152647,30255,16117,78511,98185,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,254.5,0.1288855987998454,-19674,0.04279330553730674,14138,-0.026974287591307346,0.037233440485353375,0.0894289657551971,0.010321580653090523,0.044400737889857655,0.3059318894136653
2008-10-21,158986,29990,16596,82483,101981,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,265.79998779296875,0.1226397292843395,-19498,0.0011529869568350508,13394,-0.0048739903175299875,0.042111197848902764,0.015970463229296353,0.044400737889857655,0.003762227411307828,0.30159446952200347
2008-10-28,150444,29443,12563,77748,99425,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,266.79998779296875,0.14408683629789157,-21677,-0.013705609298931982,16880,0.021926458933491,0.04115186851269663,0.10903204304147027,0.003762227411307828,0.04122938719373459,0.297386872257004
2008-11-04,145265,26254,14614,74259,93817,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,277.79998779296875,0.13463669844766463,-19558,0.014084975140251522,11640,-0.03483023583526096,0.054124324710250124,0.1282176764216502,0.04122938719373459,-0.029877567162293506,0.29303505369508276
2008-11-11,138256,25808,14052,71278,90333,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,269.5,0.13782403656984146,-19055,0.0034626372491653188,11756,0.0007985405982170516,0.04000346511066697,0.025288509784244857,-0.029877567162293506,-0.007792230439761183,0.28845559521802194
2008-11-18,138211,24933,13410,71667,88473,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,267.3999938964844,0.12159668912025816,-16806,0.016266925124406896,11523,-0.0016852794815414884,0.014043961533658049,0.0395639360509089,-0.007792230439761183,-0.018324584922695508,0.2835591917221636
2008-11-25,134482,16727,10239,71074,81745,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,262.5,0.07934890914769263,-10671,0.04438865213333237,6488,-0.036429806600053544,0.047906346723902135,0.4219016539345843,-0.018324584922695508,-0.062476167224702506,0.27798714139209
2008-12-02,129329,15824,13088,71416,75187,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,246.1000061035156,0.02915819344462572,-3771,0.05130798173733288,2736,-0.02789964456209753,0.047065885418443004,0.12977310459324848,-0.062476167224702506,-0.0024380580602798574,0.27141911708897776
2008-12-09,127927,15653,15127,70068,71601,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,245.5,0.01198339678097665,-1533,0.01730470350810723,526,-0.01708820140881009,0.034827661662043215,0.07179987004548408,-0.0024380580602798574,0.06313645621181263,0.26461963265827576
2008-12-16,127105,15910,14672,67754,71394,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,261.0,0.028637740450808385,-3640,-0.016470330735497588,1238,0.005565674173552104,0.018117400178227498,0.023281668955594793,0.06313645621181263,0.14176245210727978,0.25746061608650667
2008-12-30,117355,18749,12622,59284,69390,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,298.0,0.08611477994120403,-10106,-0.05087132685574918,6127,0.038464261830769834,0.08139950572765282,0.15584456982563513,0.14176245210727978,0.007718079842176984,0.25112873764214605
2009-01-06,118203,20307,14741,57647,69359,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,300.29998779296875,0.09908377959950256,-11712,-0.013684972945336799,5566,-0.004780367261727238,0.013133237799788986,0.10491326181237161,0.007718079842176984,-0.013320013861464641,0.24546294984595698
2009-01-13,116082,20029,12891,56495,71999,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,296.29998779296875,0.1335607587739701,-15504,-0.032080404050658616,7138,0.013299154843785691,0.029511105576914096,0.0646415552855407,-0.013320013861464641,0.04286200718950095,0.24079549068218867
2009-01-20,117006,20946,13641,58988,75168,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,309.0,0.13828350682870963,-16180,-0.005823469616305715,7305,0.001438638204028187,0.04220459763260682,0.04819729956341978,0.04286200718950095,-0.0012944786293992427,0.23682696150914262
2009-01-27,123321,24772,11610,60091,81263,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,308.6000061035156,0.17168203306817167,-21172,-0.04266447874467976,13162,0.05005726202075107,0.050921799170875956,0.16098620196800617,-0.0012944786293992427,-0.022035055657989577,0.23452664006226207
2009-02-03,128534,23559,10242,63324,83001,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,301.79998779296875,0.1530878989216861,-19677,0.012122833905012122,13317,0.001256882445001257,0.0339723218862122,0.07635868761279252,-0.022035055657989577,0.03412862401310823,0.23234633121123685
2009-02-10,127157,25619,11386,63189,84987,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,312.1000061035156,0.1714258750992867,-21798,-0.016501470428057947,14233,0.007126519053324412,0.0143140589569161,0.08658289420348601,0.03412862401310823,-0.09163731350274218,0.23013359045903703
2009-02-17,123329,20920,10367,65415,78143,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,283.5,0.10320362607334853,-12728,0.07132914428619738,10553,-0.028940600989328154,0.06318003872999066,0.1827596126186595,-0.09163731350274218,-0.01657852630346124,0.22634654257441214
2009-02-24,116534,18071,9518,64725,75197,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,278.79998779296875,0.08986218614309986,-10472,0.018292534602567117,8553,-0.016216785995183614,0.025985906433584425,0.13403892855848346,-0.01657852630346124,-0.0254661976212488,0.22217428262382197
2009-03-03,115672,21546,11500,60844,69727,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,271.70001220703125,0.07679472992599765,-8883,0.013635505517702987,10046,0.01281171160348053,0.071616208805937,0.1651334503419476,-0.0254661976212488,0.033492731605044845,0.21716977850892197
2009-03-10,110141,23591,13105,53214,64077,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,280.79998779296875,0.09862812213435505,-10863,-0.017117366346220346,10486,0.003803859188048966,0.11322266840593055,0.09946588183998256,0.033492731605044845,0.018518562795897253,0.2123480739601463
2009-03-17,110215,25591,9313,48728,67846,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,286.0,0.17346096266388422,-19118,-0.07494938306352766,16278,0.052587138304536915,0.07081338892034245,0.16594086637634656,0.018518562795897253,0.06048946780758313,0.21019930878002904
2009-03-24,112617,29126,8113,46145,74943,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,303.29998779296875,0.2557162772938366,-28798,-0.08782833552601733,21013,0.04296148437145579,0.07994186046511628,0.1271516420956524,0.06048946780758313,-0.026376525954431518,0.21039206883641332
2009-03-31,110721,30819,6861,43468,76175,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,295.29998779296875,0.2954001499263916,-32707,-0.03471056767628333,23958,0.026150581173357487,0.032672199794388304,0.07815817409766454,-0.026376525954431518,0.036911699507770956,0.21202293173386413
2009-04-07,115073,30836,8724,47082,78345,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,306.20001220703125,0.2716797163539666,-31263,0.013041789723719981,22112,-0.016672537278384407,0.046114472960367386,0.047522750252780584,0.036911699507770956,0.03298489609173694,0.21242101620889217
2009-04-14,122434,35778,8204,46327,84840,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,316.29998779296875,0.3145613146674943,-38513,-0.06300348474446656,27574,0.04746552188610708,0.05527304886137519,0.12418716747760447,0.03298489609173694,0.02845400046582003,0.2133885794435126
2009-04-21,132039,45179,8103,45862,95911,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,325.29998779296875,0.37904709972053713,-50049,-0.09422219318163255,37076,0.07760916085401114,0.08136951323594761,0.17833414661611802,0.02845400046582003,-0.04119272794136275,0.21504448614553254
2009-04-28,131988,43751,6354,45980,92900,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,311.8999938964844,0.3554868624420402,-46920,0.02369754390748188,37397,0.0024310999023015928,0.02253024193548387,0.0634068456241892,-0.04119272794136275,0.14940688366599186,0.21639109929834593
2009-05-05,142929,54424,5926,47758,109455,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,358.5,0.4316618740773391,-61697,-0.11195714761948056,48498,0.08410613086038125,0.11661249387773276,0.18394366197183099,0.14940688366599186,0.02147841619813473,0.2194603832728172
2009-05-12,151572,53904,5889,53213,116012,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,366.2000122070313,0.41431794790594567,-62799,-0.007710121808730209,48015,-0.0033793002119933673,0.07098241985522234,0.00931547171073537,0.02147841619813473,0.021299802110762878,0.22209139331030534
2009-05-19,169630,60434,6586,56118,129427,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,374.0,0.43217001709603253,-73309,-0.06933998363813897,53848,0.03848336104293669,0.08795709935595139,0.10783348254252462,0.021299802110762878,0.04278074866310155,0.22470201819683489
2009-05-26,179720,66020,8102,58291,136925,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,390.0,0.4375361673714667,-78634,-0.03139185285621647,57918,0.023993397394328833,0.0495399967215802,0.09581500769002456,0.04278074866310155,-0.0064102564102563875,0.2278311424560192
2009-06-02,186752,69420,7534,60161,142633,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,387.5,0.44161240575736804,-82472,-0.021355441798352994,61886,0.022078789227687513,0.03736796946655226,0.05156327156483094,-0.0064102564102563875,0.05238706527217718,0.23090745601154822
2009-06-09,196862,68864,9007,64503,146420,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,407.7999877929687,0.41611382592882323,-81917,0.0029718557230980123,59857,-0.010864676148046606,0.03854013075861808,0.02605591298429454,0.05238706527217718,-0.008582638805219589,0.23336902194084203
2009-06-16,195604,67082,8870,66081,143142,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,404.2999877929687,0.3939643361076461,-77061,0.024667025632168726,58212,-0.008356107323912182,0.023209685359640193,0.02526595744680851,-0.008582638805219589,-0.039079862156858214,0.23472342252212164
2009-06-23,187559,58800,8485,66543,130759,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,388.5,0.34237759851566707,-64216,0.06566839123944296,50315,-0.04037238502280117,0.06510324274462499,0.12881028461024002,-0.039079862156858214,0.06126122984033122,0.23460664466464956
2009-06-30,185093,58592,8146,69114,130344,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,412.2999877929687,0.3308066755630953,-61230,0.0159203237381304,50446,0.0006984468887123519,0.01497057024536494,0.008196230033863766,0.06126122984033122,-0.07591556808069955,0.23365182287509617
2009-07-07,180490,48247,9539,75636,124626,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,381.0,0.27142777993240624,-48990,0.06612891897586619,38708,-0.06341676886754226,0.06111993288791683,0.20312878551898383,-0.07591556808069955,-0.09580052493438318,0.2315584363724668
2009-07-14,174331,41053,8488,78669,120096,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,344.5,0.23763415571527727,-41427,0.04190259848191036,32565,-0.03403512659981162,0.03804995849369859,0.16642780727074544,-0.09580052493438318,-0.06444125459225325,0.2294122072237911
2009-07-21,169647,38315,7176,80419,117226,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,322.29998779296875,0.21696228050009725,-36807,0.026501310725000143,31139,-0.008179841795205672,0.02337524349211971,0.08902859906355103,-0.06444125459225325,0.029785933810466902,0.2269202173890964
2009-07-28,173667,42122,5872,80319,123000,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,331.8999938964844,0.24576344383216156,-42681,-0.034624838635519635,36250,0.03012726426049385,0.028890561137916278,0.10649247822644498,0.029785933810466902,0.10515213780741806,0.22603692784526613
2009-08-04,175032,49494,5659,70592,123177,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,366.7999877929687,0.30043077837195487,-52585,-0.05702868132690724,43835,0.0436755399701728,0.05111240704137401,0.13752651714321978,0.10515213780741806,0.04471108222424269,0.22591226244472112
2009-08-11,176529,52687,6535,69399,124391,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,383.2000122070313,0.3115182208022478,-54992,-0.013751771104712282,46152,0.013237579414050002,0.01242066154084318,0.06870757488771065,0.04471108222424269,-0.1813674263727615,0.2260656525697668
2009-08-18,166586,46985,6776,64253,114510,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,313.70001220703125,0.3016880170002281,-50257,0.02682278832373151,40209,-0.033665856601464914,0.08406101933845371,0.11054481873477055,-0.1813674263727615,0.14121767953178233,0.22643354340896663
2009-08-25,161685,45175,6199,64686,114977,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,358.0,0.31104307758913935,-50291,-0.0002040987838113647,38976,-0.007401582365865079,0.005009378670065623,0.046463191497644725,0.14121767953178233,-0.017597731265275862,0.22687910235994962
2009-09-01,158207,44039,6224,65730,113747,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,351.70001220703125,0.3035074301389951,-48017,0.014064384451247797,37815,-0.007180629000834957,0.012670147149774066,0.023098501880110617,-0.017597731265275862,-0.02331535946096086,0.2270183113883211
2009-09-08,157042,41262,10342,70362,108612,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,343.5,0.24356541562129877,-38250,0.061735574279267035,30920,-0.0435821423830804,0.05457217249432879,0.13361367335865437,-0.02331535946096086,-0.12343520785002726,0.2260604715928862
2009-09-15,161948,43047,10911,73644,115723,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,301.1000061035156,0.2598303159038704,-42079,-0.024382012455266742,32136,0.007743151513607825,0.054882846536091295,0.043626524333741055,-0.12343520785002726,-0.0631019582027772,0.22625413068574535
2009-09-22,156483,39233,11663,75186,107520,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,282.1000061035156,0.20662947412818006,-32334,0.060173635981920125,27570,-0.028194235186603106,0.0533370551596554,0.08971235460546997,-0.0631019582027772,0.020914547213158885,0.22593783270083764
2009-09-29,151334,39703,11452,69904,101077,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,288.0,0.20598807934766808,-31173,0.007419336285730718,28251,0.004351910431165047,0.06857487089208743,0.013312481673345714,0.020914547213158885,-0.00868055555555558,0.22543957820788987
2009-10-06,152408,39782,13400,70209,98939,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,285.5,0.18850716497821637,-28730,0.016143100691186383,26382,-0.012350165858300184,0.0144429730177123,0.03811439960889022,-0.00868055555555558,0.14290713762861218,0.2254172582084661
2009-10-13,151584,47210,17306,60619,99124,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,326.29998779296875,0.2540175744141862,-38505,-0.06413705317306179,29904,0.02310902314839116,0.061192039713790274,0.17567735135470272,0.14290713762861218,-0.10358562383524883,0.22701829931770648
2009-10-20,151252,47630,17843,56598,96860,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,292.5,0.2661915214344273,-40262,-0.011590933080008444,29787,-0.0007718492716909436,0.040955831563033535,0.014616712232523331,-0.10358562383524883,-0.016752115885416696,0.22965879782990997
2009-10-27,149889,44974,18840,58339,94158,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,287.6000061035156,0.23897017126006578,-35819,0.029374818184222357,26134,-0.024151746753761933,0.029134999377036924,0.05724449180430626,-0.016752115885416696,0.06536852362305612,0.23189592171405857
2009-11-03,153793,45288,14536,60238,104202,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,306.3999938964844,0.2858647662767486,-43964,-0.05434021175669996,30752,0.0308094656712634,0.07262831427876429,0.07719309975929393,0.06536852362305612,0.0075065873249460235,0.23462242036749814
2009-11-17,162915,47369,17904,67881,108800,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,308.70001220703125,0.2511677868827303,-40919,0.019799340672202247,29465,-0.00836839127918696,0.06928305816697891,0.08348015258989168,0.0075065873249460235,0.021703859489839328,0.23686340283740323
2009-11-24,171561,52154,15615,68428,118482,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,315.3999938964844,0.2917562849365532,-50054,-0.05607218488168677,36539,0.04342141607586778,0.05472687389652774,0.10438401038823061,0.021703859489839328,0.02948642514431743,0.23982363838291693
2009-12-01,166668,56384,18709,60999,114023,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,324.70001220703125,0.31814145486836104,-53024,-0.017311626768321473,37675,0.00662155151811892,0.06792288969386706,0.09753239316580774,0.02948642514431743,-0.02494612195564383,0.24360334541653428
2009-12-08,162553,55155,22119,61494,109332,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,316.6000061035156,0.29429170793525805,-47838,0.031115751073991407,33036,-0.027833777329781362,0.030358376359570557,0.06003312886611279,-0.02494612195564383,0.0006316540922230995,0.24773686077783363
2009-12-15,174362,59185,24338,62919,113669,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,316.79998779296875,0.2910611257039951,-50750,-0.01791415722871925,34847,0.011140981710580549,0.03262962375699368,0.074817714880931,0.0006316540922230995,-0.05776511520867844,0.25277345562897535
2009-12-22,167371,49386,24670,68214,103940,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,298.5,0.21345394363420186,-35726,0.08616556359757287,24716,-0.058103256443491125,0.08727069948999151,0.13680187965863672,-0.05776511520867844,0.05494135308704973,0.2566478892223066
2009-12-29,158749,48995,24417,66950,104563,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,314.8999938964844,0.23693377596079346,-37613,-0.011274354577555252,24578,-0.0008245155970867115,0.011002081474873625,0.008772407780744293,0.05494135308704973,0.01429025115027227,0.2606535822128832
2010-01-05,163587,53813,24788,65642,108438,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,319.3999938964844,0.26161003013686907,-42796,-0.03264902456078463,29025,0.028012774883621316,0.029773667279411765,0.06601697179425198,0.01429025115027227,-0.07514089060307949,0.2640284908704922
2010-01-12,164952,50917,24330,67094,101659,026603 ,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,295.3999938964844,0.2095458072651438,-34565,0.050315734135353056,26587,-0.014903384743286447,0.04877542917755536,0.044573205576302045,-0.07514089060307949,-0.015233581899046778,0.26615276063329296
